Year,Scenario,Year,Scenario,Year,Scenario,Year,Scenario,Hydro,Other renewables,Biomass,Conventional oil,Natural gas,Coal,Uranium
2015,__,739,29,131,0,0,0,0,0
2030,BAU,788,44,157,0,0,0,0,0
2030,PRO,915,247,214,0,0,0,0,0
2030,FIM,915,124,167,0,0,0,0,0
2030,FED,915,175,185,0,0,0,0,0
2030,80P,915,175,185,0,0,0,0,0
2050,BAU,915,114,178,0,0,0,0,0
2050,PRO,1094,947,300,0,0,0,0,0
2050,FIM,1094,873,254,0,0,0,0,0
2050,FED,1094,976,331,0,0,0,0,0
2050,80P,1094,997,334,0,0,0,0,0
