Year,Scenario,Year,Scenario,Year,Scenario,Year,Scenario,Hydro,Other renewables,Biomass,Conventional oil,Natural gas,Coal,Uranium
2015,__,137,54,124,2,0,4,0,0
2030,BAU,138,109,190,0,0,0,0,0
2030,PRO,324,127,373,0,0,0,0,0
2030,FIM,138,125,297,0,0,0,0,0
2030,FED,170,125,324,0,0,0,0,0
2030,80P,166,125,317,0,0,0,0,0
2050,BAU,138,234,226,0,0,0,0,0
2050,PRO,345,328,557,0,0,0,0,0
2050,FIM,345,382,400,0,0,0,0,0
2050,FED,345,434,557,0,0,0,0,0
2050,80P,345,368,546,0,0,0,0,0
