Year,Scenario,Year,Scenario,Year,Scenario,Year,Scenario,Hydro,Other renewables,Biomass,Conventional oil,Natural gas,Coal,Uranium
2015,__,0,2,1,0,0,0,0,0
2030,BAU,0,3,2,0,0,0,0,0
2030,PRO,0,3,2,0,0,0,0,0
2030,FIM,0,3,2,0,0,0,0,0
2030,FED,0,3,2,0,0,0,0,0
2030,80P,0,3,2,0,0,0,0,0
2050,BAU,0,4,3,0,0,0,0,0
2050,PRO,0,15,3,0,0,0,0,0
2050,FIM,0,17,3,0,0,0,0,0
2050,FED,0,20,3,0,0,0,0,0
2050,80P,0,20,3,0,0,0,0,0
