Year,Scenario,Year,Scenario,Year,Scenario,Year,Scenario,Hydro,Other renewables,Biomass,Conventional oil,Natural gas,Coal,Uranium
2015,__,175,1,10,389,0,17,0,0
2030,BAU,238,1,18,247,0,11,0,0
2030,PRO,240,1,16,183,0,11,0,0
2030,FIM,240,2,17,,173,0,11,0,0
2030,FED,240,2,17,173,0,11,0,0
2030,80P,240,2,17,173,0,11,0,0
2050,BAU,321,2,18,125,0,3,0,0
2050,PRO,326,2,22,3,0,3,0,0
2050,FIM,326,2,22,3,0,3,0,0
2050,FED,327,3,23,3,0,3,0,0
2050,80P,327,3,23,3,0,3,0,0
